ID,ra,dec,sel,imag,kmag,zspec,Qf,Q,Remarks,fits1d,ascii1d,jpg1d,fits2d
L839931,150.189167,2.574167,256,25.38,23.42,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.cc-1.040.cl-1449943.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.cc-1.040.cl-1449943.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.cc-1.040.cl-1449943.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.cc-1.040.cl-1449943.fits"">2D Fits spectrum</a>"
L387193,150.189194,1.880275,1,23.41,22.10,1.0840,4,2.0,"[OII]d,K,Hg","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-11.047.serendip1.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-11.047.serendip1.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-11.047.serendip1.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-11.047.Vd-556774.fits"">2D Fits spectrum</a>"
L660410,150.189209,2.302933,8,23.90,22.79,1.4980,4,2.0,"[OII]d,[NeIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-35.105.hzoii-1244680_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-35.105.hzoii-1244680_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-35.105.hzoii-1244680_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-35.105.hzoii-1244680.fits"">2D Fits spectrum</a>"
L686298,150.189224,2.340428,8,23.08,22.10,1.4060,3,2.0,"[OII]d,[NeIII]?","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-39.103.hzoii-1239276_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-39.103.hzoii-1239276_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-39.103.hzoii-1239276_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-39.103.hzoii-1239276.fits"">2D Fits spectrum</a>"
L677814,150.189250,2.325694,32,19.42,18.41,0.4750,4,2.0,"[OII],H+K,G,Hb(abs),NaI,Ha,NIId","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.c-b-30C.012.Herschel_12.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.c-b-30C.012.Herschel_12.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.c-b-30C.012.Herschel_12.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.c-b-30C.012.Herschel_12.fits"">2D Fits spectrum</a>"
L862058,150.189255,2.606661,513,22.29,20.54,1.0205,4,2.0,"[OII]d,H+K,[OIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-3.041.serendip1.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-3.041.serendip1.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-3.041.serendip1.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.CLAE-3.041.V-2775.fits"">2D Fits spectrum</a>"
L745185,150.189255,2.429222,2,22.42,21.89,null,0,0.0,null,null,null,null,null
L791019,150.189316,2.496997,16,24.16,21.55,0.7300,1,1.5,"Hb,[OIII]?","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-47.075.OPT_var14613_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-47.075.OPT_var14613_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-47.075.OPT_var14613_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-47.075.OPT_var14613.fits"">2D Fits spectrum</a>"
C564519,150.189316,1.825494,2,25.66,23.60,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-8.022.1821.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-8.022.1821.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-8.022.1821.jpg"">1D preview</a>",null
L622434,150.189438,2.245481,8,24.32,22.26,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-31.100.hzoii-1001099_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-31.100.hzoii-1001099_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-31.100.hzoii-1001099_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-31.100.hzoii-1001099.fits"">2D Fits spectrum</a>"
L798621,150.189500,2.507528,128,18.76,18.17,0.2185,4,2.0,"G,Hb(abs),NaI,Ha,NII,SIId","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.c-b0B.009.CCSTAR-191_17.94.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.c-b0B.009.CCSTAR-191_17.94.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.c-b0B.009.CCSTAR-191_17.94.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.c-b0B.009.CCSTAR-191_17.94.fits"">2D Fits spectrum</a>"
L269620,150.189570,1.692118,160,20.76,19.26,0.7400,4,2.0,"MgII(abs),MgI(abs),[OII],E+A,H+K,G,Hb,[OIII]d,MgI","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m36bc.027.Herschel_28185.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m36bc.027.Herschel_28185.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m36bc.027.Herschel_28185.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m36bc.027.Herschel_28185.fits"">2D Fits spectrum</a>"
L716737,150.189697,2.385686,256,24.42,23.07,4.2730,3,2.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-43.044.m45-1232355_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-43.044.m45-1232355_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-43.044.m45-1232355_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-43.044.m45-1232355.fits"">2D Fits spectrum</a>"
L818815,150.189880,2.538111,128,21.01,19.56,0.7380,4,2.0,null,null,null,null,null
L797586,150.189880,2.511278,2,24.29,23.90,null,0,0.0,null,null,null,null,null
L569757,150.189896,2.167333,256,24.94,23.62,4.8400,1,1.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-27.025.rd-1013154_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-27.025.rd-1013154_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-27.025.rd-1013154_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-27.025.rd-1013154.fits"">2D Fits spectrum</a>"
L501792,150.190125,2.064256,256,26.42,25.59,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-23a.029.Gd-774048_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-23a.029.Gd-774048_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-23a.029.Gd-774048_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-23a.029.Gd-774048.fits"">2D Fits spectrum</a>"
C116975,150.190140,1.576992,1,23.90,null,1.1740,3,2.0,[OII]d,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-5.011.serendip.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-5.011.serendip.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-5.011.serendip.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.CLAE-5.011.N8ib-17-13143.fits"">2D Fits spectrum</a>"
L195410,150.190186,1.576713,1,24.84,21.88,0.8950,4,2.0,"[OII]d,Hb,[OIII]d","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-5.010.serendip.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-5.010.serendip.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-5.010.serendip.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.CLAE-5.010.N8bb-17-10353.fits"">2D Fits spectrum</a>"
L461168,150.190247,2.000325,704,23.51,20.59,1.5910,1,1.5,MgII(abs)?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-19.050.chandra_362_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-19.050.chandra_362_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-19.050.chandra_362_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-19.050.chandra_362.fits"">2D Fits spectrum</a>"
L840085,150.190290,2.571833,2,21.68,21.98,0.1070,4,2.0,null,null,null,null,null
L885179,150.190420,2.643389,2,24.59,22.74,0.7380,2,1.5,null,null,null,null,null
L757020,150.190491,2.446278,2,21.18,20.54,0.4156,4,2.0,"Hb,[OIII],Ha,NIId",null,null,null,null
L838309,150.190630,2.569194,2,21.24,20.18,0.6540,4,2.0,null,null,null,null,null
L827839,150.190830,2.554778,2,22.15,20.64,0.5150,4,2.0,null,null,null,null,null
L733200,150.190833,2.408722,160,22.16,20.18,0.9190,3,2.0,"H+K,G","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.c-b-30C.016.Herschel_509.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.c-b-30C.016.Herschel_509.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.c-b-30C.016.Herschel_509.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.c-b-30C.016.Herschel_509.fits"">2D Fits spectrum</a>"
L877480,150.190880,2.631111,2,24.73,23.32,0.9780,2,1.5,null,null,null,null,null
L239716,150.190888,1.643275,1,22.66,21.36,0.7500,4,2.0,"[OII]d,[OIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m40be.041.serendip.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m40be.041.serendip.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m40be.041.serendip.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m40be.041.MIPS_33384.fits"">2D Fits spectrum</a>"
L670835,150.191086,2.317983,256,24.24,23.57,4.7010,2,1.5,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-39.004.N7bb-77-37461_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-39.004.N7bb-77-37461_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-39.004.N7bb-77-37461_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-39.004.N7bb-77-37461.fits"">2D Fits spectrum</a>"
L833494,150.191170,2.562361,2,21.92,20.44,0.3760,4,2.0,null,null,null,null,null
L436799,150.191452,1.960442,256,25.23,24.23,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-15B.062.Gd-790958.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-15B.062.Gd-790958.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-15B.062.Gd-790958.jpg"">1D preview</a>",null
L238742,150.191530,1.643274,128,22.42,21.39,0.7500,4,2.0,"[OII],[NeIII],Hf,Hd,Hg,Hb,[OIII]d","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m40be.041.MIPS_33384.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m40be.041.MIPS_33384.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m40be.041.MIPS_33384.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m40be.041.MIPS_33384.fits"">2D Fits spectrum</a>"
L405745,150.191696,1.909889,768,26.96,23.19,null,0,0.0,null,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-11.039.m45-552507_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-11.039.m45-552507_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-11.039.m45-552507_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-11.039.m45-552507.fits"">2D Fits spectrum</a>"
L760096,150.191708,2.450727,256,21.75,21.09,0.8330,4,2.0,"[OII]d,Hg,Hb,[OIII]d","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.c-b0B.001.HiZELS-COSMOS-NB.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.c-b0B.001.HiZELS-COSMOS-NB.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.c-b0B.001.HiZELS-COSMOS-NB.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.c-b0B.001.HiZELS-COSMOS-NB.fits"">2D Fits spectrum</a>"
L819374,150.191810,2.543865,512,25.91,23.92,2.7250,3,2.0,"CIVd,CIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m14bc.004.cid_121.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m14bc.004.cid_121.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m14bc.004.cid_121.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m14bc.004.cid_121.fits"">2D Fits spectrum</a>"
L547444,150.191849,2.133944,256,24.87,23.28,4.4180,3,2.0,"Lya(skewed),CIV?","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-27.027.Gd-1018158_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-27.027.Gd-1018158_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-27.027.Gd-1018158_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-27.027.Gd-1018158.fits"">2D Fits spectrum</a>"
L194207,150.191864,1.576578,256,25.58,25.30,5.6650,3,2.0,Lya(skewed),"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-5.010.N8bb-17-10353_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-5.010.N8bb-17-10353_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-5.010.N8bb-17-10353_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.CLAE-5.010.N8bb-17-10353.fits"">2D Fits spectrum</a>"
L1002786,150.191971,2.829134,576,23.54,21.36,1.5190,9,1.5,[OII]?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m2bc.013.lid_324.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m2bc.013.lid_324.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m2bc.013.lid_324.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m2bc.013.lid_324.fits"">2D Fits spectrum</a>"
L691180,150.192208,2.345917,32,21.23,20.54,0.5990,4,2.0,"[OII]d,H+K,G,Hb,[OIII]d,NaI","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.c-b-30C.014.Herschel_418.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.c-b-30C.014.Herschel_418.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.c-b-30C.014.Herschel_418.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.c-b-30C.014.Herschel_418.fits"">2D Fits spectrum</a>"
L912412,150.192290,2.685083,2,20.64,19.98,0.2490,4,2.0,null,null,null,null,null
L905939,150.192290,2.673917,2,21.57,20.55,0.8060,4,2.0,null,null,null,null,null
L504328,150.192307,2.068272,8,25.27,24.26,1.4745,1,1.5,[OII]d?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-23a.091.hzoii-773599_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-23a.091.hzoii-773599_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-23a.091.hzoii-773599_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-23a.091.hzoii-773599.fits"">2D Fits spectrum</a>"
L474817,150.192505,2.019548,160,22.02,21.00,1.0130,4,2.0,"[OII],K+Hg,Hb","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-19.064.JK_24_13972_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-19.064.JK_24_13972_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-19.064.JK_24_13972_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-19.064.JK_24_13972.fits"">2D Fits spectrum</a>"
L782242,150.192520,2.486661,16,24.09,23.29,0.9570,1,1.0,[OII]?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-47.079.OPT_var14630_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-47.079.OPT_var14630_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-47.079.OPT_var14630_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-47.079.OPT_var14630.fits"">2D Fits spectrum</a>"
L605445,150.192612,2.219850,576,23.66,21.95,3.0790,14,2.0,"CIV(br,abs),CIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-31.042.chandra_917_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-31.042.chandra_917_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-31.042.chandra_917_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-31.042.chandra_917.fits"">2D Fits spectrum</a>"
L742599,150.192917,2.422944,160,20.72,19.51,0.7490,4,2.0,"[OII]d,E+A,H+K,G,MgI","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.c-b-30C.023.Herschel_891.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.c-b-30C.023.Herschel_891.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.c-b-30C.023.Herschel_891.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.c-b-30C.023.Herschel_891.fits"">2D Fits spectrum</a>"
L667168,150.192993,2.313072,8,23.92,23.06,1.6030,3,2.0,[OII]d,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-35.102.hzoii-1243094_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-35.102.hzoii-1243094_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-35.102.hzoii-1243094_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-35.102.hzoii-1243094.fits"">2D Fits spectrum</a>"
L601267,150.193042,2.210167,32,21.87,20.70,0.7510,4,2.0,"[OII]d,H+K,[OIII]","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.c-b-40.025.Herschel_335.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.c-b-40.025.Herschel_335.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.c-b-40.025.Herschel_335.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.c-b-40.025.Herschel_335.fits"">2D Fits spectrum</a>"
L237212,150.193100,1.638766,2,18.33,17.68,0.0000,4,2.0,star,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m40be.062.1924.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m40be.062.1924.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m40be.062.1924.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m40be.062.1924.fits"">2D Fits spectrum</a>"
L672249,150.193125,2.320139,2,24.28,21.79,0.4700,3,2.0,"Hb,[OIII]d","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.c-b-30C.005.9091.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.c-b-30C.005.9091.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.c-b-30C.005.9091.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.c-b-30C.005.9091.fits"">2D Fits spectrum</a>"
L186098,150.193359,1.563114,2,24.04,21.05,1.2030,4,2.0,"[OII],K,Hg","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.CLAE-5.069.Z-17-183593_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.CLAE-5.069.Z-17-183593_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.CLAE-5.069.Z-17-183593_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.CLAE-5.069.Z-17-183593.fits"">2D Fits spectrum</a>"
C1450307,150.193458,2.572083,256,26.26,null,5.3500,1,1.5,Lya(skewed)?,"<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.cc-1.039.cl-1450307.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.cc-1.039.cl-1450307.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.cc-1.039.cl-1450307.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.cc-1.039.cl-1450307.fits"">2D Fits spectrum</a>"
L547078,150.193482,2.131958,512,23.87,21.41,1.0575,2,1.5,"[NeV],[OII]?,H+K?","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.COS-27.041.chandra_922_acal.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.COS-27.041.chandra_922_acal.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.COS-27.041.chandra_922_acal.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.COS-27.041.chandra_922.fits"">2D Fits spectrum</a>"
L795770,150.193588,2.505972,128,22.03,20.09,0.9887,4,2.0,"[OII],H+K,[OIII]",null,null,null,null
L226275,150.193680,1.622440,128,20.46,19.87,0.2750,4,2.0,"K,Hb,[OIII]d,Ha,NIId,SIId","<a href=""/data/COSMOS/spectra/deimos/spec1d_fits/spec1d.m40be.035.MIPS_3445.fits"">1D Fits spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_tbl/spec1d.m40be.035.MIPS_3445.tbl"">1D ascii spectrum</a>","<a href=""/data/COSMOS/spectra/deimos/spec1d_jpg/spec1d.m40be.035.MIPS_3445.jpg"">1D preview</a>","<a href=""/data/COSMOS/spectra/deimos/spec2d/spec2d.m40be.035.MIPS_3445.fits"">2D Fits spectrum</a>"
